,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg
3188,sg:4e9a7acaed7a4afd8754cdb8b86addd4,First Church of Christ Scientist Reading Room,38.900021,-121.06941,Auburn,CA,95603,06,06061,Placer County,060610204011
3189,sg:5a8e6b989821499ca91381a9cd272228,Vallejo Bible Church,38.104343,-122.256863,Vallejo,CA,94590,06,06095,Solano County,060952509001
3190,sg:ccaba6e7db6643659291cc2cedf8c95d,Chinese Baptist Church of West Los Angeles,34.041573,-118.444833,Los Angeles,CA,90025,06,06037,Los Angeles County,060372677002
3191,sg:d8bed8edf0bb4d51b94d65e8c3df5209,Christ Community Church,37.419796999999996,-121.875716,Milpitas,CA,95035,06,06085,Santa Clara County,060855044162
3192,sg:df3b6d0474c94c8480e7a03b3c0d13df,Incarnation Catholic Church,34.160196,-118.256227,Glendale,CA,91202,06,06037,Los Angeles County,060373012041
3193,sg:eb38523f0af94b45b5c14bfae782fdfa,Iglesia Casa del Alfarero,37.990815000000005,-121.28787,Stockton,CA,95204,06,06077,San Joaquin County,060770015004
3194,sg:1b53013c3fdf443f85dab58fd5f1f99e,Buddhist Church of Marysville,39.136829999999996,-121.58493600000001,Marysville,CA,95901,06,06115,Yuba County,061150401005
3195,sg:2b3eba4016ef454c9c4821cfd208fe8b,Rosicrucian Fellowship,33.209955,-117.361254,Oceanside,CA,92058,06,06073,San Diego County,060730186032
3196,sg:424f5812fe484d0aaa90d0a85baa79dc,St Catherine of Alexandria Catholic Church,33.489854,-117.142528,Temecula,CA,92592,06,06065,Riverside County,060650432221
3197,sg:7a9647043cda4b4da3b45f7bd37a4c2f,Armenian Evangelical Church of Hollywood,34.105138000000004,-118.297537,Los Angeles,CA,90027,06,06037,Los Angeles County,060371892011
3198,sg:7cbc8455199e419ea5ff98fd3ca164a7,St Joseph's Catholic Church,35.447268,-120.897669,Cayucos,CA,93430,06,06079,San Luis Obispo County,060790105043
3199,sg:aacc2c2112c14513b84ba899f6fab443,First Presbyterian Church of Mountain View,37.374066,-122.08668999999999,Mountain View,CA,94040,06,06085,Santa Clara County,060855098022
3200,sg:b06486116c724428a9e2088a2c0f59a9,Bible Baptist Church,39.137345,-123.21045900000001,Ukiah,CA,95482,06,06045,Mendocino County,060450114005
3201,sg:b17591a939af43d5801c1af04f7bee8b,The Rock Church,38.008963,-121.844296,Pittsburg,CA,94565,06,06013,Contra Costa County,060133050003
3202,sg:befcabf4fb23434e8b8ebce80212995c,The Church of Jesus Christ of Latter day Saints,38.109538,-122.60094099999999,Novato,CA,94947,06,06041,Marin County,060411031001
3203,sg:cc139d31e98b4af8a8427d7f207ff6cd,K W B B Radio,34.239806,-116.910969,Big Bear Lake,CA,92315,06,06071,San Bernardino County,060710112051
3204,sg:e70074b4758b4554b306f7b054e8ac84,Coram Deo Ministries,34.149857,-118.44638700000002,Sherman Oaks,CA,91423,06,06037,Los Angeles County,060371412022
3205,sg:f9288284716f400eb07fec7f2d18404d,Church of Christ,37.68026,-122.136024,San Lorenzo,CA,94580,06,06001,Alameda County,060014358004
3206,sg:0fac3b8b4b934590bc325439544bac2f,Mt Sinai Missionary Baptist Church,33.993248,-118.33746699999999,Los Angeles,CA,90043,06,06037,Los Angeles County,060377032004
3207,sg:5f0aa0113d9443a79cab34a0eca35317,Ananda Community,37.410841,-122.114101,Mountain View,CA,94040,06,06085,Santa Clara County,060855094011
3208,sg:6739be1c006e460dba0a27c5f5e8c213,St Timothy Antiochian Orthodox Church,34.644055,-120.460847,Lompoc,CA,93436,,,,
3209,sg:6e6a4cb31fa94a8da5704a7e6705ae51,El Estero Presbyterian Church,36.597888,-121.88816100000001,Monterey,CA,93940,06,06053,Monterey County,060530127002
3210,sg:b1fc9a36f794489c9d5815e75f3e843b,Anchor South Bay Church,33.806143,-118.31958799999998,Lomita,CA,90717,06,06037,Los Angeles County,060376700011
3211,sg:b2fd2394677f4aa98a46810733a0a464,Higher Vision Church Canyon Country,34.429582,-118.47304799999999,Santa Clarita,CA,91351,,,,
3212,sg:cade00ea58f54a20846cba3945e110d4,Vista Grace Presbyterian Church,33.220851,-117.227223,Vista,CA,92084,06,06073,San Diego County,060730192054
3213,sg:d9e46a9b71d142edb0c67636f4b45a6c,Crossroads Bible Fellowship,40.453524,-122.29636299999999,Anderson,CA,96007,06,06089,Shasta County,060890121012
3214,sg:e1f34798ac6249729e1c5f4ce1ce75df,L A Metropolitan Churches,34.000623,-118.25691299999998,Los Angeles,CA,90011,06,06037,Los Angeles County,060372292001
3215,sg:e52a0b6b9afa49f7ba661b498c7659b5,Heritage Baptist Church,34.056259000000004,-117.31045300000001,Colton,CA,92324,06,06071,San Bernardino County,060710071081
3216,sg:1c1e4a4018e141beb48837aa1dc4f880,Community Baptist Church of San Jose,37.273056,-121.938506,Campbell,CA,95008,06,06085,Santa Clara County,060855027011
3217,sg:28e68de6f7244723bdcca62798df0ff2,Faith Baptist Church,37.770252,-122.18496100000002,Oakland,CA,94605,06,06001,Alameda County,060014087002
3218,sg:54210b8b53a54a9b864273b25472bf4e,Our Lady of Victory Society of Saint Vincent De Paul,33.898568,-118.218598,Compton,CA,90221,06,06037,Los Angeles County,060375416062
3219,sg:7e4dd419482d4f62bfd4362d34298cd9,American Church Union,37.868286,-122.25696699999999,Berkeley,CA,94704,06,06001,Alameda County,060014228001
3220,sg:889c799537284128bccad95ddf255059,Eagle Rock Hispanic Church,34.119512,-118.196299,Los Angeles,CA,90042,06,06037,Los Angeles County,060371832203
3221,sg:9345bd32f1204955b7fa8fa6283928f7,Free Will Missionary Baptist Church,33.962534999999995,-118.283024,Los Angeles,CA,90003,06,06037,Los Angeles County,060372383202
3222,sg:a4c07b10dd21422f9bcd890965de73c5,St Paul Evangelical Community Church,33.922983,-118.00116799999999,La Mirada,CA,90638,06,06037,Los Angeles County,060375036021
3223,sg:bd727884acaf4be8b34854a416248973,Church of Christ In Yucaipa,34.033524,-117.06343799999999,Yucaipa,CA,92399,06,06071,San Bernardino County,060710087043
3224,sg:da6fcd9dde2045448d2b636721934c36,St Peter Lutheran Church Wels,36.800565999999996,-119.66458600000001,Clovis,CA,93611,06,06019,Fresno County,060190058022
3225,sg:e3a43f63dfa642c8a8dfb265bbdd9c8b,First Presbyterian Church of Pomona,34.061749,-117.74830700000001,Pomona,CA,91767,06,06037,Los Angeles County,060374088001
3226,sg:ed7d4889d5c84d96998bcc487e491f7f,Emmaus Church Community,38.906843,-121.317949,Lincoln,CA,95648,06,06061,Placer County,060610234001
3227,sg:f3388e37ce30468fa6a1af480037fda1,Iglesia ID Rancho Cucamonga,34.132037,-117.60655,Rancho Cucamonga,CA,91701,06,06071,San Bernardino County,060710020151
3228,sg:f8b1d101621a4ecf9bfd7982da6294c2,Iglesia Ni Cristo,37.668424,-122.477503,Daly City,CA,94015,06,06081,San Mateo County,060816015021
3229,sg:1481a17ada944d86a9e6e6903bc9f47a,City At The Cross OC,33.691496,-117.857851,Irvine,CA,92614,06,06059,Orange County,060590755151
3230,sg:3f9f39b5282744e1bbff38a00fae7fed,Kingdom Hall of Jehovah's Witnesses,33.95859,-118.13911599999999,Downey,CA,90240,06,06037,Los Angeles County,060375507005
3231,sg:45e750c202db40a9ba57b385f14f0752,Living Water Foursquare Church,34.099084000000005,-117.883761,Covina,CA,91722,06,06037,Los Angeles County,060374037212
3232,sg:4b6ecb6ddafc4a168f88213b26eb4d57,Desert Zen Center,34.452633,-116.99723700000001,Lucerne Valley,CA,92356,06,06071,San Bernardino County,060710121041
3233,sg:5768be7f7a304217ad083f01c6de3cdd,Chinese Bible Mission Church,34.090553,-118.126957,Alhambra,CA,91801,06,06037,Los Angeles County,060374810011
3234,sg:5d94f806e8034da480adeb55702612ae,New Hope Community Church A G,37.664093,-122.40853999999999,South San Francisco,CA,94080,06,06081,San Mateo County,060816020001
3235,sg:80365bd08c6345a1a08f15c6c478d3b0,Founders Chapel,32.763469,-117.19901599999999,San Diego,CA,92110,06,06073,San Diego County,060730091061
3236,sg:9137c424c54d4cf09a854aaca9938a56,Seventh Day Adventist Church,33.194545,-117.376888,Oceanside,CA,92054,06,06073,San Diego County,060730184003
3237,sg:a16ed6e2a87141f8b67db63cabfab41e,Indonesian Evangelical Church,37.726865999999994,-122.405708,San Francisco,CA,94134,06,06075,San Francisco County,060750257021
3238,sg:a6bafe7f0a97467b8af2b9e7ad6eaccb,Pentecostal Church of God,36.3041,-119.785255,Lemoore,CA,93245,06,06031,Kings County,060310004045
3239,sg:aad6c09b15e0435e99d1274269b9d5b8,The Church of Jesus Christ of Latter day Saints,37.302324,-121.903617,San Jose,CA,95125,06,06085,Santa Clara County,060855023012
3240,sg:ae6fa3d8d4a54f7c95dffed3d19b7b79,New Hope Fellowship Church,39.025515000000006,-122.91811799999999,Lakeport,CA,95453,06,06033,Lake County,060330004003
3241,sg:bd0768be596f4db7a47a125c4990d32a,San Francisco Korean United Methodist Church,37.761176,-122.494922,San Francisco,CA,94122,06,06075,San Francisco County,060750327007
3242,sg:ca275ec991184a10bfe49af2cd33df9a,First Southern Baptist Church,36.700398,-119.55698899999999,Sanger,CA,93657,06,06019,Fresno County,060190061001
3243,sg:d1c4d571c094448181b7c37b77d5bcb2,True Jesus Church,33.698828999999996,-117.76655600000001,Irvine,CA,92620,06,06059,Orange County,060590524181
3244,sg:02c835c8ee954cb0b77c13d437850e39,Church of Christ,40.309503,-121.25056599999999,Chester,CA,96020,06,06063,Plumas County,060630005011
3245,sg:0bf0e73f25b2473ba3a63e9f22dc7260,All Saints Catholic Church,37.673165000000004,-122.07676200000002,Hayward,CA,94541,06,06001,Alameda County,060014364013
3246,sg:31cb0432740849f8857089142541e14d,The Restoration Temple,33.840281,-117.962166,Anaheim,CA,92801,06,06059,Orange County,060590868022
3247,sg:3505e3d3919a43ad8dc46473dec7250f,The Journey,36.330564,-119.283549,Visalia,CA,93292,06,06107,Tulare County,061070013021
3248,sg:36da1bf98b53400294b58a55f73c92d3,Peninsula Temple Sholom,37.580362,-122.394042,Burlingame,CA,94010,06,06081,San Mateo County,060816050004
3249,sg:436c950e2c4842eab6f93730e548ede3,New Destiny Palmdale Christian Center,34.580712,-118.092514,Palmdale,CA,93550,06,06037,Los Angeles County,060379106011
3250,sg:515b7e22f2d249768accb8f246111b43,Macedonia Baptist Church,37.958483,-122.367151,Richmond,CA,94801,06,06013,Contra Costa County,060133650021
3251,sg:5b4e146c4ff64b64a2935ba9fbb340e1,Oasis Church,37.280454,-121.910968,San Jose,CA,95125,06,06085,Santa Clara County,060855029031
3252,sg:8497fc3c68724b5bb0e64744957f3f81,The Lord's Place Church,34.030189,-117.819781,Diamond Bar,CA,91765,06,06037,Los Angeles County,060374033121
3253,sg:9408a34f19f04d1b8d6add1d4e67fb73,Southside Christian Palace Fresno Deliverance Church,36.786174,-119.7719,Fresno,CA,93726,06,06019,Fresno County,060190052031
3254,sg:ac6449ad93554b6a86e8a00c2f185fc0,Contra Costa Gospel Church,37.914215999999996,-122.07253100000001,Walnut Creek,CA,94597,06,06013,Contra Costa County,060133400014
3255,sg:b44e7650b3d041e5bf5b596261ccb421,Church On the Hill,37.287169,-121.874532,San Jose,CA,95125,06,06085,Santa Clara County,060855031081
3256,sg:c8c6ba5b78e44b6ea768acdc6d7efbf6,Church of Christ Eastside,37.970557,-121.24289099999999,Stockton,CA,95215,06,06077,San Joaquin County,060770027011
3257,sg:d40dec3fd5cd48519f4d5f01ac9414cf,German Evangelical Lutheran Church St Matthews,37.76444,-122.42584099999999,San Francisco,CA,94103,06,06075,San Francisco County,060750202003
3258,sg:391155ab925f458ca6ea35da138e19d2,Grace Shepherdship Church,34.193486,-118.526753,Reseda,CA,91335,06,06037,Los Angeles County,060371327003
3259,sg:47520cb99cc64e9ea6420e3dc1c711e2,Unitarian Universalist Church of the Montry Pnnsla,36.573485,-121.910067,Carmel,CA,93923,06,06053,Monterey County,060530132001
3260,sg:4b2bd5f277d6482293a63988f77f69d8,Calvary Chapel of San Bernardino,34.120799,-117.254545,San Bernardino,CA,92410,06,06071,San Bernardino County,060710064021
3261,sg:57742dc7e56a424e80b2cdf09e119f43,Emmanuel Church of God In Christ,34.012637,-118.24898,Los Angeles,CA,90011,06,06037,Los Angeles County,060372270202
3262,sg:598a2feb87404f77bef07b30e22804fe,Gospel Community Church,36.959513,-122.038399,Santa Cruz,CA,95060,06,06087,Santa Cruz County,060871011003
3263,sg:65c2a24023084d14a5f090c0759d172c,Eastern European,33.553948999999996,-117.20686200000002,Murrieta,CA,92562,06,06065,Riverside County,060650498002
3264,sg:6a873857cead4bb88e60ceea44ebdbac,Lutheran Church Of Resurrection,38.743994,-121.182832,Granite Bay,CA,95746,06,06061,Placer County,060610206044
3265,sg:822fb22e9d2c4bbd950d3226c480621a,Wat Tepnimit,37.619101,-121.005145,Modesto,CA,95351,,,,
3266,sg:8405ed6b4db24d88aaa17989c3cf948b,Faith Tabernacle,33.780469000000004,-116.96664799999999,San Jacinto,CA,92583,06,06065,Riverside County,060650436021
3267,sg:8a51eddd025b4fe5bd2770197de741b9,Christ Temple Church of Christ Holiness USA,38.082967,-122.236951,Vallejo,CA,94590,06,06095,Solano County,060952507012
3268,sg:929abfadc1cb43a486acb8928ed07d34,New Hope Church of God In Christ,37.772636,-122.191855,Oakland,CA,94605,06,06001,Alameda County,060014077001
3269,sg:92c9ffa8f45d4db59bd999a56ff45e5c,Parami Buddha Vihara,34.051654,-117.92523100000001,La Puente,CA,91744,06,06037,Los Angeles County,060374066012
3270,sg:97948b42c6de46a7adb1f62eb895c53d,Progress Baptist Church,33.91591,-118.234734,Compton,CA,90222,06,06037,Los Angeles County,060375414001
3271,sg:a0c4b48f285c4152b72f337e51eda684,Ephesian Church of God In Christ,36.729015999999994,-119.80358500000001,Fresno,CA,93706,06,06019,Fresno County,060190002002
3272,sg:a60dd14b87104e23b52eb7b1b1ab1962,Iglesia de Cristo Ebenezer Visalia,36.323406,-119.288299,Visalia,CA,93277,06,06107,Tulare County,061070017012
3273,sg:a767fb6ecc93439ab7eae6481a13a149,Belmont Shore Congregation Of Jehovah's Witnesses,33.341798,-118.32530600000001,Avalon,CA,90704,06,06037,Los Angeles County,060375990001
3274,sg:cfc6dc9457754dbe9f10cfbb35f178b4,Catholic Churches,33.888923,-118.40719399999999,Manhattan Beach,CA,90266,06,06037,Los Angeles County,060376203033
3275,sg:d9f78768fb47413a8a8edd11eb1f800f,Sandals Church East Valley,34.070596,-117.105201,Mentone,CA,92359,06,06071,San Bernardino County,060710086021
3276,sg:e74e4306e27f4bbe832e113564637b0e,Antioch Apostolic Assembly,38.011446,-121.814145,Antioch,CA,94509,06,06013,Contra Costa County,060133050004
3277,sg:edd75842bc4247faa9bbf9ec43d70281,Saint Boniface Roman Catholic Church,37.782212,-122.412453,San Francisco,CA,94102,,,,
3278,sg:f0bc64fdeeb44539805001c2f168a04a,Astara A Place Of Light,34.095278,-117.56991200000002,Rancho Cucamonga,CA,91730,06,06071,San Bernardino County,060710021101
3279,sg:ff34f408302e4f8fa3a2a28f6fe9efc0,First Baptist Church of San Mateo,37.537754,-122.311357,San Mateo,CA,94403,06,06081,San Mateo County,060816073002
3280,sg:28fbaeeb27d34a69b864e5fab8bfcd19,New Vision Church,37.414504,-121.88336100000001,Milpitas,CA,95035,06,06085,Santa Clara County,060855045044
3281,sg:2fde9cd88d24431ea9adda5a4de29d81,Gospel First Korean Baptist Church,33.773070000000004,-117.989651,Garden Grove,CA,92844,06,06059,Orange County,060590888014
3282,sg:5fcc440dc3004f55a2015ef2fee56068,Episcopal Church of the Ascension,34.165871,-118.05170600000001,Sierra Madre,CA,91024,06,06037,Los Angeles County,060374305023
3283,sg:6cf788a6276446069fcd12e4704fbdf4,Center for Spiritual Living Camarillo,34.219846000000004,-119.04261299999999,Camarillo,CA,93010,06,06111,Ventura County,061110055021
3284,sg:a1818e48684d4aaba003423c6e804e38,Bethel English Church,33.658746,-117.839301,Irvine,CA,92612,06,06059,Orange County,060590626113
3285,sg:a316619d3a47477d9daa92914a22b3f7,The Church of Jesus Christ of Latter day Saints,36.851499,-119.71925900000001,Clovis,CA,93611,06,06019,Fresno County,060190055142
3286,sg:e6258759afc243c78b8a5fc9d26f9d35,Korean Evangelical Zion Church,34.043769,-118.30552,Los Angeles,CA,90006,06,06037,Los Angeles County,060372213031
3287,sg:e71915efd76d4fd4b62417b23ce4655b,Sisters of Charity of Rolling Hills,33.763785,-118.330468,Rancho Palos Verdes,CA,90275,06,06037,Los Angeles County,060376707021
3288,sg:468f4c042a124d9bb1976dfc037e5e6f,Iglesia de Dios Pentecostal,33.970287,-118.069123,Whittier,CA,90606,06,06037,Los Angeles County,060375023021
3289,sg:898b1423d9ac43b799c0a5901b027bdc,Central Filipino SDA Church of Seventh day Adventists,34.140865000000005,-118.18288799999999,Los Angeles,CA,90041,06,06037,Los Angeles County,060371810001
3290,sg:8bd8ae68c4d74879bee189f1c868d9b5,Saint Cornelius Catholic Church,33.818422,-118.124081,Long Beach,CA,90808,06,06037,Los Angeles County,060375741003
3291,sg:905fbcf3ac5049c5b6d72ac45d82a9da,Saint Simeon Russian Orthodox Church,38.577666,-122.58288999999999,Calistoga,CA,94515,06,06055,Napa County,060552020004
3292,sg:90f357aba07e40fe970199541b93f656,New Bethel Apostolic Church Branch Ofc,38.632465,-121.4436,Sacramento,CA,95838,06,06067,Sacramento County,060670066002
3293,sg:93987022287f4cdba5d2e16232f7b066,Iglesia Christiana Koinonia,34.058225,-118.288596,Los Angeles,CA,90005,06,06037,Los Angeles County,060372122042
3294,sg:95dc9c7289dc4d7cac57914abd38c22d,Iglesia Del Nazareno,32.711169,-117.11713600000002,San Diego,CA,92102,06,06073,San Diego County,060730035013
3295,sg:c6d061443cdc4c8e9572b6bfcdfdf9ab,Decision Life Evangelical Freechurch,41.715947,-122.640977,Yreka,CA,96097,06,06093,Siskiyou County,060930007021
3296,sg:cda745ee6d45490c9d38cc6e88dd1f12,The Church of Jesus Christ of Latter day Saints,38.788309000000005,-121.21200900000001,Rocklin,CA,95677,06,06061,Placer County,060610211092
3297,sg:f95123408466428f8634268da4fd3690,Pioneer Congregational United Church of Christ,38.571521999999995,-121.471101,Sacramento,CA,95816,06,06067,Sacramento County,060670014001
3298,sg:11d200e4bddd42348b35c9b1d3e18e54,Community United Methodist Church of Oakdale,37.765762,-120.864396,Oakdale,CA,95361,06,06099,Stanislaus County,060990002015
3299,sg:16ec17d2e37e477fb9523c447957a199,End Times Ministries,40.542317,-122.39392,Redding,CA,96001,06,06089,Shasta County,060890110023
3300,sg:1e65caaed1f34123b9e5fa523eb589f8,Midtown Christian Fellowship,38.576211,-121.48038899999999,Sacramento,CA,95811,06,06067,Sacramento County,060670011012
3301,sg:350ba0b3a0b04ade9e95d32d43d07df7,Prayer House Church,38.540999,-121.450325,Sacramento,CA,95820,06,06067,Sacramento County,060670029001
3302,sg:484c2f6ded7d48db8fa6d9e3fca7084d,The Sanctuary Church,34.40117,-118.473284,Santa Clarita,CA,91321,06,06037,Los Angeles County,060379200313
3303,sg:53238494aef3454781bc1c165a6a0917,True Light Apostolic Church,32.693031,-117.08538,San Diego,CA,92114,06,06073,San Diego County,060730033053
3304,sg:83f489473d8d4f50bf68bac6c37f6859,Foothill Bible Church,34.117535,-117.673652,Upland,CA,91786,06,06071,San Bernardino County,060710008172
3305,sg:8d70e18efa5e4b399807d53f8435852b,Freedom Church South Bay,33.829906,-118.31952199999999,Torrance,CA,90501,06,06037,Los Angeles County,060376509023
3306,sg:9ffb023548bf4fabb5f186004db42755,St Nicholas Antiochian Orthodox Christian Cathedral,34.063716,-118.27516200000001,Los Angeles,CA,90057,06,06037,Los Angeles County,060372088021
3307,sg:a3c0d240c4c34c0e99608a67121ad2d8,Covenant Worship Center,37.870999,-122.275438,Berkeley,CA,94703,06,06001,Alameda County,060014230001
3308,sg:aadcbc6b52ae4c08a80113250ec44acd,New Vision United Methodist Church,37.597147,-122.39255,Millbrae,CA,94030,06,06081,San Mateo County,060816048003
3309,sg:bae4c55565334fdf9d0774716817d3d0,Irvington Presbyterian Church,37.531313,-121.962768,Fremont,CA,94538,06,06001,Alameda County,060014423012
3310,sg:c13c5c0b1d864368ac31d7c9b1aee8dd,River Church,38.651661,-121.52513700000002,Sacramento,CA,95834,06,06067,Sacramento County,060670070181
3311,sg:cc6f737e70434feabe309cef5189e282,The Church of Jesus Christ of Latter day Saints,39.146444,-121.639951,Yuba City,CA,95993,06,06101,Sutter County,061010506041
3312,sg:e5d9d607727f44b1b4eba52f5a6866f4,First United Lutheran Church,37.778881,-122.443339,San Francisco,CA,94115,06,06075,San Francisco County,060750157002
3313,sg:1e1e9499e93145e480f8f4f7784f1397,Living Oaks Community Church,34.193335999999995,-118.94318500000001,Thousand Oaks,CA,91320,06,06111,Ventura County,061110061002
3314,sg:51937a651fbc4fd391093e8cb5f79788,Napa Community Seventh Day Adventist Church,38.306247,-122.293548,Napa,CA,94559,06,06055,Napa County,060552005031
3315,sg:7895c0d236734d5e81ca00e206793e61,Rolling Hills Church,38.640572999999996,-121.073282,El Dorado Hills,CA,95762,06,06017,El Dorado County,060170307042
3316,sg:7988d57ce161447fb6f142ea6c66b541,Saint Andrew Ukrainian Orthodox Church,34.077952,-118.251253,Los Angeles,CA,90026,06,06037,Los Angeles County,060371973002
3317,sg:841803a6d7a04594a4555928f4e3b49f,Saint Timothy Catholic Church,33.540409999999994,-117.693959,Laguna Niguel,CA,92677,06,06059,Orange County,060590423291
3318,sg:85644752b264456289dcd241d5aaff37,Rosewood United Methodist Church,34.079407,-118.293167,Los Angeles,CA,90004,06,06037,Los Angeles County,060371926101
3319,sg:8ed316bce5014bd0889b1db51e9fef5a,St Ignatius Church,37.775477,-122.45248500000001,San Francisco,CA,94118,06,06075,San Francisco County,060750157004
3320,sg:9efba721421c4774a92619de9d25823a,Community Outreach Christ Holy Sancti Fied Church,38.555721999999996,-121.48238400000001,Sacramento,CA,95818,06,06067,Sacramento County,060670026001
3321,sg:b513629a958845b2b81815ed84da13a1,First Baptist Church,34.605981,-120.108245,Solvang,CA,93463,06,06083,Santa Barbara County,060830019065
3322,sg:c33c9049d84d4d6181712f500ca5a308,New Church Kmc,34.01148,-118.115746,Montebello,CA,90640,06,06037,Los Angeles County,060375320021
3323,sg:c87858ab9fa94827916b403ff5878f85,Divine Appointment Worship Center,33.795369,-116.97343500000001,San Jacinto,CA,92582,06,06065,Riverside County,060650513002
3324,sg:d7d804fb1a304485a112e8d7de62b6a2,Shelter Cove Community Church,37.700989,-120.974076,Modesto,CA,95357,06,06099,Stanislaus County,060990004031
3325,sg:ecc7177f860b4d6daf91c2eba4c2346f,Sisters of the Presentation Food Service,37.778921000000004,-122.44788999999999,San Francisco,CA,94118,06,06075,San Francisco County,060750157003
3326,sg:ef26c518c4404f03967842e88222af8e,St Mark's Baptist Church,33.985727000000004,-118.331231,Los Angeles,CA,90043,06,06037,Los Angeles County,060372347003
3327,sg:ffbe6f5aa9f040b28b530aa52703994c,First Baptist Church,39.932897,-120.894368,Quincy,CA,95971,06,06063,Plumas County,060630001004
3328,sg:06a4ab2c5e5e4edca99be4dcf37376fd,First Love Church,33.644859000000004,-117.932419,Costa Mesa,CA,92627,06,06059,Orange County,060590636012
3329,sg:2d4587b00d81475d9e65b5944357b0ba,Korean Sungji Presbyterian Church,37.674737,-122.07946100000001,Hayward,CA,94541,06,06001,Alameda County,060014354001
3330,sg:732763a4b9af46adbba421b614a8ad97,Calvary Chapel Newcastle,38.87135,-121.130218,Newcastle,CA,95658,06,06061,Placer County,060610205023
3331,sg:758e8ffb6a1146c1a723c7a2891d7019,Conejo Valley Community Church,34.186768,-118.84640700000001,Thousand Oaks,CA,91362,06,06111,Ventura County,061110072021
3332,sg:b12a745c71b241059878c39d1cb12062,Bliss Wisdom Northern California,37.387776,-121.900056,San Jose,CA,95131,06,06085,Santa Clara County,060855043181
3333,sg:bdee560093e4414096bb1d7122f023df,Assembly of God Tabernacle,36.838542,-119.794881,Fresno,CA,93650,06,06019,Fresno County,060190044042
3334,sg:c69dd03f662d41dcafab30ec4bbe56c6,Primera Iglesia Bautista,37.985471000000004,-122.025524,Concord,CA,94519,06,06013,Contra Costa County,060133300003
3335,sg:e5e2c867b6614893a7f189cc86e27d7c,The Church of Jesus Christ of Latter day Saints,37.394372,-122.111375,Los Altos,CA,94022,06,06085,Santa Clara County,060855104001
3336,sg:e7c11c3600be4f79ad4b8014c84e497e,Harvest Time Assembly of God,32.792925,-116.96375400000001,El Cajon,CA,92020,06,06073,San Diego County,060730158023
3337,sg:2255584800f040058325b25257803460,Living Word Worship Center,34.698108000000005,-118.170851,Lancaster,CA,93536,06,06037,Los Angeles County,060379010081
3338,sg:8c063cde660a4feaa7c4a02b0c9c7ff4,United Methodist Church Aldersgate,39.768119,-121.84441899999999,Chico,CA,95973,06,06007,Butte County,060070002021
3339,sg:91caaf5013c64e58b5397ec6adc0dcf7,Lutheran Church of the Good Shepherd of Buena Park,33.83847,-118.009799,Buena Park,CA,90620,06,06059,Orange County,060591102011
3340,sg:93527ee1460443d8a6ebefbac6c7e695,Celebration Church,36.834189,-119.904619,Fresno,CA,93722,06,06019,Fresno County,060190042151
3341,sg:990e60aa2640498a99b99e9cecb9c75d,St Pauls Lutheran Church,34.033015,-118.32743400000001,Los Angeles,CA,90018,06,06037,Los Angeles County,060372189001
3342,sg:a84196aef5604abda9a2569af746e01e,St Joseph Church,36.858212,-120.45430800000001,Firebaugh,CA,93622,06,06019,Fresno County,060190084012
3343,sg:b5e0cbd67cad48fa89143caf3e0613d6,Buddhist Vihara,37.333858,-121.95173899999999,Santa Clara,CA,95050,06,06085,Santa Clara County,060855059001
3344,sg:c511eb34779c4852a782ce945360acea,St Vincent de Paul Parish,32.751528,-117.172674,San Diego,CA,92103,06,06073,San Diego County,060730002011
3345,sg:cc9fece9125246319054b2a6361debba,Unity Fellowship Church,34.025768,-118.356726,Los Angeles,CA,90016,06,06037,Los Angeles County,060372198001
3346,sg:d5bf349ed37448b7a756ddb07bbff3db,City Church Fairfield,38.264681,-122.023076,Fairfield,CA,94533,06,06095,Solano County,060952526082
3347,sg:dc21b75bcf7f4c63b641df75bd1ea741,Adat Yeshurun Valley Sephardic Congregation,34.185449,-118.403139,North Hollywood,CA,91606,06,06037,Los Angeles County,060371238001
3348,sg:dcbd9c4c196a4d36854a1251326086c5,Our Lady Of Perpetual Help Catholic Church,33.952984,-117.418173,Riverside,CA,92504,06,06065,Riverside County,060650310012
3349,sg:fb0f6c53502a49559044f5ac9f631e8f,Impact Harvest Church,34.147054,-118.07004199999999,Pasadena,CA,91107,06,06037,Los Angeles County,060374631011
3350,sg:0003e839671a4a359ebe5d0e4fb0a262,Dharma Eye Zen Center,37.975831,-122.532152,San Rafael,CA,94901,06,06041,Marin County,060411090012
3351,sg:2e5b19a1c14d4e839d4573320bb2b43e,Agoura Bible Fellowship,34.151724,-118.74547700000001,Agoura Hills,CA,91301,06,06037,Los Angeles County,060378003272
3352,sg:3e0b0b2c142a4fa59a0deeb99ae696d5,First Congregational Church of Oakland,37.813477,-122.26156499999999,Oakland,CA,94612,06,06001,Alameda County,060014035011
3353,sg:3e779907722b46b0b0e9f0daf4712f1b,Holman United Methodist Church,34.032071,-118.32092800000001,Los Angeles,CA,90018,06,06037,Los Angeles County,060372189002
3354,sg:4a5889405460444da6293519708856c4,Word At The Ranch,33.574892999999996,-117.693074,Laguna Hills,CA,92653,06,06059,Orange County,060590423282
3355,sg:532e7864026e4a619c1ca3ba3145a81c,Geneva Presbyterian Church,37.657428,-120.97606100000002,Modesto,CA,95350,06,06099,Stanislaus County,060990010021
